UKPRN	HE_Provider	Academic_employment_function	Contract_levels	Sex	Academic_Year	Contract_salary	Number	Salary_Band
10007774	The University of Oxford	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £60,410	330	Band_6
10007774	The University of Oxford	Both teaching and research	Other contract level	Male	2017/18	Total	590	NA
10007774	The University of Oxford	Both teaching and research	Other senior academic	Male	2017/18	Contract salary < £18,777	0	Band_1
10007774	The University of Oxford	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10007774	The University of Oxford	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10007774	The University of Oxford	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10007774	The University of Oxford	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	5	Band_5
10007774	The University of Oxford	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £60,410	90	Band_6
10007774	The University of Oxford	Both teaching and research	Other senior academic	Male	2017/18	Total	95	NA
10007774	The University of Oxford	Both teaching and research	Professor	Male	2017/18	Contract salary < £18,777	0	Band_1
10007774	The University of Oxford	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10007774	The University of Oxford	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
